Date,Region,Product,Sales,Revenue,Profit,Quantity
2023-10-10,LATAM,Data Mesh,69,103500,41400,69
2023-10-11,North America,Cloud Engine,42,63000,25200,42
2023-10-11,EMEA,AI Analytics,46,69000,27600,46
2023-10-11,APAC,Cyber Shield,93,139500,55800,93
2023-10-12,LATAM,Data Mesh,34,51000,20400,34
2023-10-12,North America,Cloud Engine,71,106500,42600,71
2023-10-12,EMEA,AI Analytics,83,124500,49800,83
2023-10-13,APAC,Cyber Shield,55,82500,33000,55
2023-10-13,LATAM,Data Mesh,99,148500,59400,99
2023-10-13,North America,Cloud Engine,19,28500,11400,19
2023-10-14,EMEA,AI Analytics,43,64500,25800,43
2023-10-14,APAC,Cyber Shield,96,144000,57600,96
2023-10-14,LATAM,Data Mesh,71,106500,42600,71
2023-10-15,North America,Cloud Engine,5,7500,3000,5
2023-10-15,EMEA,AI Analytics,48,72000,28800,48
2023-10-15,APAC,Cyber Shield,23,34500,13800,23
2023-10-16,LATAM,Data Mesh,3,4500,1800,3
2023-10-16,North America,Cloud Engine,31,46500,18600,31
2023-10-16,EMEA,AI Analytics,76,114000,45600,76
2023-10-17,APAC,Cyber Shield,11,16500,6600,11
2023-10-17,LATAM,Data Mesh,16,24000,9600,16
2023-10-17,North America,Cloud Engine,24,36000,14400,24
2023-10-18,EMEA,AI Analytics,14,21000,8400,14
2023-10-18,APAC,Cyber Shield,63,94500,37800,63
2023-10-18,LATAM,Data Mesh,35,52500,21000,35
2023-10-19,North America,Cloud Engine,11,16500,6600,11
2023-10-19,EMEA,AI Analytics,44,66000,26400,44
2023-10-19,APAC,Cyber Shield,13,19500,7800,13
2023-10-20,LATAM,Data Mesh,68,102000,40800,68
2023-10-20,North America,Cloud Engine,58,87000,34800,58
2023-10-20,EMEA,AI Analytics,27,40500,16200,27
2023-10-21,APAC,Cyber Shield,46,69000,27600,46
2023-10-21,LATAM,Data Mesh,88,132000,52800,88
2023-10-21,North America,Cloud Engine,12,18000,7200,12
2023-10-22,EMEA,AI Analytics,25,37500,15000,25
2023-10-22,APAC,Cyber Shield,59,88500,35400,59
2023-10-22,LATAM,Data Mesh,3,4500,1800,3
2023-10-23,North America,Cloud Engine,83,124500,49800,83
2023-10-23,EMEA,AI Analytics,61,91500,36600,61
2023-10-23,APAC,Cyber Shield,56,84000,33600,56
2023-10-24,LATAM,Data Mesh,50,75000,30000,50
2023-10-24,North America,Cloud Engine,32,48000,19200,32
2023-10-24,EMEA,AI Analytics,86,129000,51600,86
2023-10-25,APAC,Cyber Shield,52,78000,31200,52
2023-10-25,LATAM,Data Mesh,99,148500,59400,99
2023-10-25,North America,Cloud Engine,61,91500,36600,61
2023-10-26,EMEA,AI Analytics,56,84000,33600,56
2023-10-26,APAC,Cyber Shield,23,34500,13800,23
2023-10-26,LATAM,Data Mesh,53,79500,31800,53
2023-10-27,North America,Cloud Engine,32,48000,19200,32
2023-10-27,EMEA,AI Analytics,91,136500,54600,91
2023-10-27,APAC,Cyber Shield,54,81000,32400,54
2023-10-28,LATAM,Data Mesh,10,15000,6000,10
2023-10-28,North America,Cloud Engine,4,6000,2400,4
2023-10-28,EMEA,AI Analytics,24,36000,14400,24
2023-10-29,APAC,Cyber Shield,89,133500,53400,89
2023-10-29,LATAM,Data Mesh,23,34500,13800,23
2023-10-29,North America,Cloud Engine,58,87000,34800,58
2023-10-30,EMEA,AI Analytics,98,147000,58800,98
2023-10-30,APAC,Cyber Shield,82,123000,49200,82
2023-10-30,LATAM,Data Mesh,74,111000,44400,74
2023-10-31,North America,Cloud Engine,8,12000,4800,8
2023-10-31,EMEA,AI Analytics,5,7500,3000,5
2023-10-31,APAC,Cyber Shield,96,144000,57600,96
2023-11-01,LATAM,Data Mesh,61,91500,36600,61
2023-11-01,North America,Cloud Engine,89,133500,53400,89
2023-11-01,EMEA,AI Analytics,89,133500,53400,89
2023-11-02,APAC,Cyber Shield,68,102000,40800,68
2023-11-02,LATAM,Data Mesh,89,133500,53400,89
2023-11-02,North America,Cloud Engine,38,57000,22800,38
2023-11-03,EMEA,AI Analytics,95,142500,57000,95
2023-11-03,APAC,Cyber Shield,7,10500,4200,7
2023-11-03,LATAM,Data Mesh,66,99000,39600,66
2023-11-04,North America,Cloud Engine,42,63000,25200,42
2023-11-04,EMEA,AI Analytics,98,147000,58800,98
2023-11-04,APAC,Cyber Shield,52,78000,31200,52
2023-11-05,LATAM,Data Mesh,11,16500,6600,11
2023-11-05,North America,Cloud Engine,56,84000,33600,56
2023-11-05,EMEA,AI Analytics,31,46500,18600,31
2023-11-06,APAC,Cyber Shield,96,144000,57600,96
2023-11-06,LATAM,Data Mesh,41,61500,24600,41
2023-11-06,North America,Cloud Engine,77,115500,46200,77
2023-11-07,EMEA,AI Analytics,10,15000,6000,10
2023-11-07,APAC,Cyber Shield,71,106500,42600,71
2023-11-07,LATAM,Data Mesh,91,136500,54600,91
2023-11-08,North America,Cloud Engine,71,106500,42600,71
2023-11-08,EMEA,AI Analytics,58,87000,34800,58
2023-11-08,APAC,Cyber Shield,57,85500,34200,57
2023-11-09,LATAM,Data Mesh,14,21000,8400,14
2023-11-09,North America,Cloud Engine,65,97500,39000,65
2023-11-09,EMEA,AI Analytics,65,97500,39000,65
2023-11-10,APAC,Cyber Shield,5,7500,3000,5
2023-11-10,LATAM,Data Mesh,50,75000,30000,50
2023-11-10,North America,Cloud Engine,35,52500,21000,35
2023-11-11,EMEA,AI Analytics,84,126000,50400,84
2023-11-11,APAC,Cyber Shield,5,7500,3000,5
2023-11-11,LATAM,Data Mesh,80,120000,48000,80
2023-11-12,North America,Cloud Engine,6,9000,3600,6
2023-11-12,EMEA,AI Analytics,99,148500,59400,99
2023-11-12,APAC,Cyber Shield,76,114000,45600,76
2023-11-13,LATAM,Data Mesh,71,106500,42600,71
2023-11-13,North America,Cloud Engine,94,141000,56400,94
2023-11-13,EMEA,AI Analytics,76,114000,45600,76
2023-11-14,APAC,Cyber Shield,17,25500,10200,17
2023-11-14,LATAM,Data Mesh,6,9000,3600,6
2023-11-14,North America,Cloud Engine,59,88500,35400,59
2023-11-15,EMEA,AI Analytics,43,64500,25800,43
2023-11-15,APAC,Cyber Shield,84,126000,50400,84
2023-11-15,LATAM,Data Mesh,7,10500,4200,7
2023-11-16,North America,Cloud Engine,94,141000,56400,94
2023-11-16,EMEA,AI Analytics,31,46500,18600,31
2023-11-16,APAC,Cyber Shield,62,93000,37200,62
2023-11-17,LATAM,Data Mesh,84,126000,50400,84
2023-11-17,North America,Cloud Engine,26,39000,15600,26
2023-11-17,EMEA,AI Analytics,76,114000,45600,76
2023-11-18,APAC,Cyber Shield,33,49500,19800,33
2023-11-18,LATAM,Data Mesh,86,129000,51600,86
2023-11-18,North America,Cloud Engine,72,108000,43200,72
2023-11-19,EMEA,AI Analytics,16,24000,9600,16
2023-11-19,APAC,Cyber Shield,55,82500,33000,55
2023-11-19,LATAM,Data Mesh,91,136500,54600,91
2023-11-20,North America,Cloud Engine,57,85500,34200,57
2023-11-20,EMEA,AI Analytics,90,135000,54000,90
2023-11-20,APAC,Cyber Shield,85,127500,51000,85
2023-11-21,LATAM,Data Mesh,96,144000,57600,96
2023-11-21,North America,Cloud Engine,59,88500,35400,59
2023-11-21,EMEA,AI Analytics,76,114000,45600,76
2023-11-22,APAC,Cyber Shield,39,58500,23400,39
2023-11-22,LATAM,Data Mesh,90,135000,54000,90
2023-11-22,North America,Cloud Engine,79,118500,47400,79
2023-11-23,EMEA,AI Analytics,34,51000,20400,34
2023-11-23,APAC,Cyber Shield,28,42000,16800,28
2023-11-23,LATAM,Data Mesh,4,6000,2400,4
2023-11-24,North America,Cloud Engine,11,16500,6600,11
2023-11-24,EMEA,AI Analytics,51,76500,30600,51
2023-11-24,APAC,Cyber Shield,78,117000,46800,78
2023-11-25,LATAM,Data Mesh,81,121500,48600,81
2023-11-25,North America,Cloud Engine,85,127500,51000,85
2023-11-25,EMEA,AI Analytics,38,57000,22800,38
2023-11-26,APAC,Cyber Shield,3,4500,1800,3
2023-11-26,LATAM,Data Mesh,55,82500,33000,55
2023-11-26,North America,Cloud Engine,49,73500,29400,49
2023-11-27,EMEA,AI Analytics,56,84000,33600,56
2023-11-27,APAC,Cyber Shield,50,75000,30000,50
2023-11-27,LATAM,Data Mesh,21,31500,12600,21
2023-11-28,North America,Cloud Engine,24,36000,14400,24
2023-11-28,EMEA,AI Analytics,31,46500,18600,31
2023-11-28,APAC,Cyber Shield,57,85500,34200,57
2023-11-29,LATAM,Data Mesh,23,34500,13800,23
2023-11-29,North America,Cloud Engine,54,81000,32400,54
2023-11-29,EMEA,AI Analytics,30,45000,18000,30
2023-11-30,APAC,Cyber Shield,62,93000,37200,62
2023-11-30,LATAM,Data Mesh,22,33000,13200,22
2023-11-30,North America,Cloud Engine,55,82500,33000,55
2023-12-01,EMEA,AI Analytics,7,10500,4200,7
2023-12-01,APAC,Cyber Shield,58,87000,34800,58
2023-12-01,LATAM,Data Mesh,7,10500,4200,7
2023-12-02,North America,Cloud Engine,30,45000,18000,30
2023-12-02,EMEA,AI Analytics,99,148500,59400,99
2023-12-02,APAC,Cyber Shield,3,4500,1800,3
2023-12-03,LATAM,Data Mesh,75,112500,45000,75
2023-12-03,North America,Cloud Engine,27,40500,16200,27
2023-12-03,EMEA,AI Analytics,22,33000,13200,22
2023-12-04,APAC,Cyber Shield,42,63000,25200,42
2023-12-04,LATAM,Data Mesh,11,16500,6600,11
2023-12-04,North America,Cloud Engine,97,145500,58200,97
2023-12-05,EMEA,AI Analytics,29,43500,17400,29
2023-12-05,APAC,Cyber Shield,32,48000,19200,32
2023-12-05,LATAM,Data Mesh,90,135000,54000,90
2023-12-06,North America,Cloud Engine,19,28500,11400,19
2023-12-06,EMEA,AI Analytics,4,6000,2400,4
2023-12-06,APAC,Cyber Shield,74,111000,44400,74
2023-12-07,LATAM,Data Mesh,65,97500,39000,65
2023-12-07,North America,Cloud Engine,37,55500,22200,37
2023-12-07,EMEA,AI Analytics,37,55500,22200,37
2023-12-08,APAC,Cyber Shield,78,117000,46800,78
2023-12-08,LATAM,Data Mesh,3,4500,1800,3
2023-12-08,North America,Cloud Engine,60,90000,36000,60
2023-12-09,EMEA,AI Analytics,21,31500,12600,21
2023-12-09,APAC,Cyber Shield,8,12000,4800,8
2023-12-09,LATAM,Data Mesh,74,111000,44400,74
2023-12-10,North America,Cloud Engine,11,16500,6600,11
2023-12-10,EMEA,AI Analytics,50,75000,30000,50
2023-12-10,APAC,Cyber Shield,35,52500,21000,35
2023-12-11,LATAM,Data Mesh,29,43500,17400,29
2023-12-11,North America,Cloud Engine,77,115500,46200,77
2023-12-11,EMEA,AI Analytics,98,147000,58800,98
2023-12-12,APAC,Cyber Shield,27,40500,16200,27
2023-12-12,LATAM,Data Mesh,99,148500,59400,99
2023-12-12,North America,Cloud Engine,95,142500,57000,95
2023-12-13,EMEA,AI Analytics,59,88500,35400,59
2023-12-13,APAC,Cyber Shield,6,9000,3600,6
2023-12-13,LATAM,Data Mesh,45,67500,27000,45
2023-12-14,North America,Cloud Engine,15,22500,9000,15
2023-12-14,EMEA,AI Analytics,89,133500,53400,89
2023-12-14,APAC,Cyber Shield,80,120000,48000,80
2023-12-15,LATAM,Data Mesh,26,39000,15600,26
2023-12-15,North America,Cloud Engine,27,40500,16200,27
2023-12-15,EMEA,AI Analytics,6,9000,3600,6
2023-12-16,APAC,Cyber Shield,89,133500,53400,89
2023-12-16,LATAM,Data Mesh,2,3000,1200,2
2023-12-16,North America,Cloud Engine,4,6000,2400,4
2023-12-17,EMEA,AI Analytics,19,28500,11400,19
2023-12-17,APAC,Cyber Shield,19,28500,11400,19
2023-12-17,LATAM,Data Mesh,37,55500,22200,37
2023-12-18,North America,Cloud Engine,99,148500,59400,99
2023-12-18,EMEA,AI Analytics,81,121500,48600,81
2023-12-18,APAC,Cyber Shield,29,43500,17400,29
2023-12-19,LATAM,Data Mesh,16,24000,9600,16
2023-12-19,North America,Cloud Engine,88,132000,52800,88
2023-12-19,EMEA,AI Analytics,46,69000,27600,46
2023-12-20,APAC,Cyber Shield,81,121500,48600,81
2023-12-20,LATAM,Data Mesh,77,115500,46200,77
2023-12-20,North America,Cloud Engine,84,126000,50400,84
2023-12-21,EMEA,AI Analytics,79,118500,47400,79
2023-12-21,APAC,Cyber Shield,99,148500,59400,99
2023-12-21,LATAM,Data Mesh,13,19500,7800,13
2023-12-22,North America,Cloud Engine,68,102000,40800,68
2023-12-22,EMEA,AI Analytics,26,39000,15600,26
2023-12-22,APAC,Cyber Shield,55,82500,33000,55
2023-12-23,LATAM,Data Mesh,41,61500,24600,41
2023-12-23,North America,Cloud Engine,19,28500,11400,19
2023-12-23,EMEA,AI Analytics,66,99000,39600,66
2023-12-24,APAC,Cyber Shield,42,63000,25200,42
2023-12-24,LATAM,Data Mesh,37,55500,22200,37
2023-12-24,North America,Cloud Engine,53,79500,31800,53
2023-12-25,EMEA,AI Analytics,98,147000,58800,98
2023-12-25,APAC,Cyber Shield,71,106500,42600,71
2023-12-25,LATAM,Data Mesh,37,55500,22200,37
2023-12-26,North America,Cloud Engine,87,130500,52200,87
2023-12-26,EMEA,AI Analytics,74,111000,44400,74
2023-12-26,APAC,Cyber Shield,16,24000,9600,16
2023-12-27,LATAM,Data Mesh,81,121500,48600,81
2023-12-27,North America,Cloud Engine,18,27000,10800,18
2023-12-27,EMEA,AI Analytics,90,135000,54000,90
2023-12-28,APAC,Cyber Shield,39,58500,23400,39
2023-12-28,LATAM,Data Mesh,96,144000,57600,96
2023-12-28,North America,Cloud Engine,73,109500,43800,73
2023-12-29,EMEA,AI Analytics,64,96000,38400,64
2023-12-29,APAC,Cyber Shield,72,108000,43200,72
2023-12-29,LATAM,Data Mesh,67,100500,40200,67
2023-12-30,North America,Cloud Engine,47,70500,28200,47
2023-12-30,EMEA,AI Analytics,33,49500,19800,33
2023-12-30,APAC,Cyber Shield,57,85500,34200,57
2023-12-31,LATAM,Data Mesh,97,145500,58200,97
2023-12-31,North America,Cloud Engine,71,106500,42600,71
2023-12-31,EMEA,AI Analytics,8,12000,4800,8
2024-01-01,APAC,Cyber Shield,55,82500,33000,55
2024-01-01,LATAM,Data Mesh,26,39000,15600,26
2024-01-01,North America,Cloud Engine,47,70500,28200,47
2024-01-02,EMEA,AI Analytics,87,130500,52200,87
2024-01-02,APAC,Cyber Shield,21,31500,12600,21
2024-01-02,LATAM,Data Mesh,89,133500,53400,89
2024-01-03,North America,Cloud Engine,13,19500,7800,13
2024-01-03,EMEA,AI Analytics,55,82500,33000,55
2024-01-03,APAC,Cyber Shield,76,114000,45600,76
2024-01-04,LATAM,Data Mesh,20,30000,12000,20
2024-01-04,North America,Cloud Engine,40,60000,24000,40
2024-01-04,EMEA,AI Analytics,15,22500,9000,15
2024-01-05,APAC,Cyber Shield,84,126000,50400,84
2024-01-05,LATAM,Data Mesh,53,79500,31800,53
2024-01-05,North America,Cloud Engine,19,28500,11400,19
2024-01-06,EMEA,AI Analytics,76,114000,45600,76
2024-01-06,APAC,Cyber Shield,40,60000,24000,40
2024-01-06,LATAM,Data Mesh,69,103500,41400,69
2024-01-07,North America,Cloud Engine,99,148500,59400,99
2024-01-07,EMEA,AI Analytics,22,33000,13200,22
2024-01-07,APAC,Cyber Shield,25,37500,15000,25
2024-01-08,LATAM,Data Mesh,35,52500,21000,35
2024-01-08,North America,Cloud Engine,59,88500,35400,59
2024-01-08,EMEA,AI Analytics,92,138000,55200,92
2024-01-09,APAC,Cyber Shield,45,67500,27000,45
2024-01-09,LATAM,Data Mesh,68,102000,40800,68
2024-01-09,North America,Cloud Engine,86,129000,51600,86
2024-01-10,EMEA,AI Analytics,93,139500,55800,93
2024-01-10,APAC,Cyber Shield,14,21000,8400,14
2024-01-10,LATAM,Data Mesh,95,142500,57000,95
2024-01-11,North America,Cloud Engine,8,12000,4800,8
2024-01-11,EMEA,AI Analytics,28,42000,16800,28
2024-01-11,APAC,Cyber Shield,49,73500,29400,49
2024-01-12,LATAM,Data Mesh,78,117000,46800,78
2024-01-12,North America,Cloud Engine,74,111000,44400,74
2024-01-12,EMEA,AI Analytics,4,6000,2400,4
2024-01-13,APAC,Cyber Shield,41,61500,24600,41
2024-01-13,LATAM,Data Mesh,58,87000,34800,58
2024-01-13,North America,Cloud Engine,97,145500,58200,97
2024-01-14,EMEA,AI Analytics,33,49500,19800,33
2024-01-14,APAC,Cyber Shield,25,37500,15000,25
2024-01-14,LATAM,Data Mesh,93,139500,55800,93
2024-01-15,North America,Cloud Engine,26,39000,15600,26
2024-01-15,EMEA,AI Analytics,54,81000,32400,54
2024-01-15,APAC,Cyber Shield,38,57000,22800,38
2024-01-16,LATAM,Data Mesh,46,69000,27600,46
2024-01-16,North America,Cloud Engine,74,111000,44400,74
2024-01-16,EMEA,AI Analytics,100,150000,60000,100
2024-01-17,APAC,Cyber Shield,19,28500,11400,19
2024-01-17,LATAM,Data Mesh,90,135000,54000,90
2024-01-17,North America,Cloud Engine,78,117000,46800,78
2024-01-18,EMEA,AI Analytics,63,94500,37800,63
2024-01-18,APAC,Cyber Shield,5,7500,3000,5
2024-01-18,LATAM,Data Mesh,6,9000,3600,6
2024-01-19,North America,Cloud Engine,75,112500,45000,75
2024-01-19,EMEA,AI Analytics,35,52500,21000,35
2024-01-19,APAC,Cyber Shield,87,130500,52200,87
2024-01-20,LATAM,Data Mesh,22,33000,13200,22
2024-01-20,North America,Cloud Engine,82,123000,49200,82
2024-01-20,EMEA,AI Analytics,6,9000,3600,6
2024-01-21,APAC,Cyber Shield,40,60000,24000,40
2024-01-21,LATAM,Data Mesh,78,117000,46800,78
2024-01-21,North America,Cloud Engine,67,100500,40200,67
2024-01-22,EMEA,AI Analytics,2,3000,1200,2
2024-01-22,APAC,Cyber Shield,99,148500,59400,99
2024-01-22,LATAM,Data Mesh,83,124500,49800,83
2024-01-23,North America,Cloud Engine,9,13500,5400,9
2024-01-23,EMEA,AI Analytics,18,27000,10800,18
2024-01-23,APAC,Cyber Shield,88,132000,52800,88
2024-01-24,LATAM,Data Mesh,4,6000,2400,4
2024-01-24,North America,Cloud Engine,24,36000,14400,24
2024-01-24,EMEA,AI Analytics,28,42000,16800,28
2024-01-25,APAC,Cyber Shield,96,144000,57600,96
2024-01-25,LATAM,Data Mesh,63,94500,37800,63
2024-01-25,North America,Cloud Engine,7,10500,4200,7
2024-01-26,EMEA,AI Analytics,61,91500,36600,61
2024-01-26,APAC,Cyber Shield,86,129000,51600,86
2024-01-26,LATAM,Data Mesh,38,57000,22800,38
2024-01-27,North America,Cloud Engine,94,141000,56400,94
2024-01-27,EMEA,AI Analytics,25,37500,15000,25
2024-01-27,APAC,Cyber Shield,12,18000,7200,12
2024-01-28,LATAM,Data Mesh,51,76500,30600,51
2024-01-28,North America,Cloud Engine,72,108000,43200,72
2024-01-28,EMEA,AI Analytics,93,139500,55800,93
2024-01-29,APAC,Cyber Shield,53,79500,31800,53
2024-01-29,LATAM,Data Mesh,96,144000,57600,96
2024-01-29,North America,Cloud Engine,25,37500,15000,25
2024-01-30,EMEA,AI Analytics,52,78000,31200,52
2024-01-30,APAC,Cyber Shield,68,102000,40800,68
2024-01-30,LATAM,Data Mesh,13,19500,7800,13
2024-01-31,North America,Cloud Engine,19,28500,11400,19
2024-01-31,EMEA,AI Analytics,29,43500,17400,29
2024-01-31,APAC,Cyber Shield,18,27000,10800,18
2024-02-01,LATAM,Data Mesh,95,142500,57000,95
2024-02-01,North America,Cloud Engine,30,45000,18000,30
2024-02-01,EMEA,AI Analytics,37,55500,22200,37
2024-02-02,APAC,Cyber Shield,13,19500,7800,13
2024-02-02,LATAM,Data Mesh,2,3000,1200,2
2024-02-02,North America,Cloud Engine,85,127500,51000,85
2024-02-03,EMEA,AI Analytics,85,127500,51000,85
2024-02-03,APAC,Cyber Shield,52,78000,31200,52
2024-02-03,LATAM,Data Mesh,12,18000,7200,12
2024-02-04,North America,Cloud Engine,22,33000,13200,22
2024-02-04,EMEA,AI Analytics,79,118500,47400,79
2024-02-04,APAC,Cyber Shield,70,105000,42000,70
2024-02-05,LATAM,Data Mesh,55,82500,33000,55
2024-02-05,North America,Cloud Engine,19,28500,11400,19
2024-02-05,EMEA,AI Analytics,54,81000,32400,54
2024-02-06,APAC,Cyber Shield,25,37500,15000,25
2024-02-06,LATAM,Data Mesh,73,109500,43800,73
2024-02-06,North America,Cloud Engine,60,90000,36000,60
2024-02-07,EMEA,AI Analytics,36,54000,21600,36
2024-02-07,APAC,Cyber Shield,49,73500,29400,49
2024-02-07,LATAM,Data Mesh,87,130500,52200,87
2024-02-08,North America,Cloud Engine,83,124500,49800,83
2024-02-08,EMEA,AI Analytics,68,102000,40800,68
2024-02-08,APAC,Cyber Shield,28,42000,16800,28
2024-02-09,LATAM,Data Mesh,92,138000,55200,92
2024-02-09,North America,Cloud Engine,90,135000,54000,90
2024-02-09,EMEA,AI Analytics,76,114000,45600,76
2024-02-10,APAC,Cyber Shield,17,25500,10200,17
2024-02-10,LATAM,Data Mesh,30,45000,18000,30
2024-02-10,North America,Cloud Engine,55,82500,33000,55
2024-02-11,EMEA,AI Analytics,23,34500,13800,23
2024-02-11,APAC,Cyber Shield,64,96000,38400,64
2024-02-11,LATAM,Data Mesh,36,54000,21600,36
2024-02-12,North America,Cloud Engine,79,118500,47400,79
2024-02-12,EMEA,AI Analytics,30,45000,18000,30
2024-02-12,APAC,Cyber Shield,33,49500,19800,33
2024-02-13,LATAM,Data Mesh,62,93000,37200,62
2024-02-13,North America,Cloud Engine,19,28500,11400,19
2024-02-13,EMEA,AI Analytics,82,123000,49200,82
2024-02-14,APAC,Cyber Shield,76,114000,45600,76
2024-02-14,LATAM,Data Mesh,67,100500,40200,67
2024-02-14,North America,Cloud Engine,62,93000,37200,62
2024-02-15,EMEA,AI Analytics,62,93000,37200,62
2024-02-15,APAC,Cyber Shield,19,28500,11400,19
2024-02-15,LATAM,Data Mesh,53,79500,31800,53
2024-02-16,North America,Cloud Engine,26,39000,15600,26
2024-02-16,EMEA,AI Analytics,3,4500,1800,3
2024-02-16,APAC,Cyber Shield,25,37500,15000,25
2024-02-17,LATAM,Data Mesh,76,114000,45600,76
2024-02-17,North America,Cloud Engine,98,147000,58800,98
2024-02-17,EMEA,AI Analytics,17,25500,10200,17
2024-02-18,APAC,Cyber Shield,59,88500,35400,59
2024-02-18,LATAM,Data Mesh,65,97500,39000,65
2024-02-18,North America,Cloud Engine,3,4500,1800,3
2024-02-19,EMEA,AI Analytics,5,7500,3000,5
2024-02-19,APAC,Cyber Shield,7,10500,4200,7
2024-02-19,LATAM,Data Mesh,19,28500,11400,19
2024-02-20,North America,Cloud Engine,48,72000,28800,48
2024-02-20,EMEA,AI Analytics,53,79500,31800,53
2024-02-20,APAC,Cyber Shield,46,69000,27600,46
2024-02-21,LATAM,Data Mesh,37,55500,22200,37
2024-02-21,North America,Cloud Engine,8,12000,4800,8
2024-02-21,EMEA,AI Analytics,81,121500,48600,81
2024-02-22,APAC,Cyber Shield,88,132000,52800,88
2024-02-22,LATAM,Data Mesh,82,123000,49200,82
2024-02-22,North America,Cloud Engine,16,24000,9600,16
2024-02-23,EMEA,AI Analytics,48,72000,28800,48
2024-02-23,APAC,Cyber Shield,36,54000,21600,36
2024-02-23,LATAM,Data Mesh,19,28500,11400,19
2024-02-24,North America,Cloud Engine,74,111000,44400,74
2024-02-24,EMEA,AI Analytics,100,150000,60000,100
2024-02-24,APAC,Cyber Shield,38,57000,22800,38
2024-02-25,LATAM,Data Mesh,21,31500,12600,21
2024-02-25,North America,Cloud Engine,7,10500,4200,7
2024-02-25,EMEA,AI Analytics,60,90000,36000,60
2024-02-26,APAC,Cyber Shield,100,150000,60000,100
2024-02-26,LATAM,Data Mesh,45,67500,27000,45
2024-02-26,North America,Cloud Engine,49,73500,29400,49
2024-02-27,EMEA,AI Analytics,92,138000,55200,92
2024-02-27,APAC,Cyber Shield,49,73500,29400,49
2024-02-27,LATAM,Data Mesh,49,73500,29400,49
2024-02-28,North America,Cloud Engine,61,91500,36600,61
2024-02-28,EMEA,AI Analytics,62,93000,37200,62
2024-02-28,APAC,Cyber Shield,2,3000,1200,2
2024-02-29,LATAM,Data Mesh,66,99000,39600,66
2024-02-29,North America,Cloud Engine,31,46500,18600,31
2024-02-29,EMEA,AI Analytics,93,139500,55800,93
2024-03-01,APAC,Cyber Shield,52,78000,31200,52
2024-03-01,LATAM,Data Mesh,79,118500,47400,79
2024-03-01,North America,Cloud Engine,48,72000,28800,48
2024-03-02,EMEA,AI Analytics,17,25500,10200,17
2024-03-02,APAC,Cyber Shield,11,16500,6600,11
2024-03-02,LATAM,Data Mesh,75,112500,45000,75
2024-03-03,North America,Cloud Engine,37,55500,22200,37
2024-03-03,EMEA,AI Analytics,55,82500,33000,55
2024-03-03,APAC,Cyber Shield,98,147000,58800,98
2024-03-04,LATAM,Data Mesh,31,46500,18600,31
2024-03-04,North America,Cloud Engine,46,69000,27600,46
2024-03-04,EMEA,AI Analytics,74,111000,44400,74
2024-03-05,APAC,Cyber Shield,57,85500,34200,57
2024-03-05,LATAM,Data Mesh,28,42000,16800,28
2024-03-05,North America,Cloud Engine,97,145500,58200,97
2024-03-06,EMEA,AI Analytics,49,73500,29400,49
2024-03-06,APAC,Cyber Shield,84,126000,50400,84
2024-03-06,LATAM,Data Mesh,62,93000,37200,62
2024-03-07,North America,Cloud Engine,50,75000,30000,50
2024-03-07,EMEA,AI Analytics,93,139500,55800,93
2024-03-07,APAC,Cyber Shield,26,39000,15600,26
2024-03-08,LATAM,Data Mesh,83,124500,49800,83
2024-03-08,North America,Cloud Engine,8,12000,4800,8
2024-03-08,EMEA,AI Analytics,60,90000,36000,60
2024-03-09,APAC,Cyber Shield,56,84000,33600,56
2024-03-09,LATAM,Data Mesh,90,135000,54000,90
2024-03-09,North America,Cloud Engine,29,43500,17400,29
2024-03-10,EMEA,AI Analytics,90,135000,54000,90
2024-03-10,APAC,Cyber Shield,63,94500,37800,63
2024-03-10,LATAM,Data Mesh,11,16500,6600,11
2024-03-11,North America,Cloud Engine,3,4500,1800,3
2024-03-11,EMEA,AI Analytics,61,91500,36600,61
2024-03-11,APAC,Cyber Shield,8,12000,4800,8
2024-03-12,LATAM,Data Mesh,54,81000,32400,54
2024-03-12,North America,Cloud Engine,83,124500,49800,83
2024-03-12,EMEA,AI Analytics,8,12000,4800,8
2024-03-13,APAC,Cyber Shield,15,22500,9000,15
2024-03-13,LATAM,Data Mesh,92,138000,55200,92
2024-03-13,North America,Cloud Engine,28,42000,16800,28
2024-03-14,EMEA,AI Analytics,44,66000,26400,44
2024-03-14,APAC,Cyber Shield,55,82500,33000,55
2024-03-14,LATAM,Data Mesh,50,75000,30000,50
2024-03-15,North America,Cloud Engine,57,85500,34200,57
2024-03-15,EMEA,AI Analytics,81,121500,48600,81
2024-03-15,APAC,Cyber Shield,71,106500,42600,71
2024-03-16,LATAM,Data Mesh,75,112500,45000,75
2024-03-16,North America,Cloud Engine,71,106500,42600,71
2024-03-16,EMEA,AI Analytics,28,42000,16800,28
2024-03-17,APAC,Cyber Shield,93,139500,55800,93
2024-03-17,LATAM,Data Mesh,11,16500,6600,11
2024-03-17,North America,Cloud Engine,19,28500,11400,19
2024-03-18,EMEA,AI Analytics,78,117000,46800,78
2024-03-18,APAC,Cyber Shield,93,139500,55800,93
2024-03-18,LATAM,Data Mesh,26,39000,15600,26
2024-03-19,North America,Cloud Engine,11,16500,6600,11
2024-03-19,EMEA,AI Analytics,9,13500,5400,9
2024-03-19,APAC,Cyber Shield,22,33000,13200,22
2024-03-20,LATAM,Data Mesh,8,12000,4800,8
2024-03-20,North America,Cloud Engine,4,6000,2400,4
